millis;pwm fill factor;sensor distance in mm
59616;0.70;23
59627;0.70;23
59638;0.70;21
59650;0.70;22
59661;0.70;23
59671;0.70;21
59682;0.70;24
59694;0.70;24
59705;0.70;23
59716;0.70;22
59727;0.70;23
59739;0.70;22
59749;0.00;22
59760;0.00;21
59771;0.00;21
59783;0.00;21
59794;0.00;22
59805;0.00;22
59815;0.00;23
59827;0.00;25
59838;0.00;25
59849;0.00;25
59860;0.00;29
59871;0.00;29
59882;0.00;30
59893;0.00;36 
59905;0.00;37
59916;0.00;40
59927;0.00;45
59937;0.00;49
59949;0.00;51
59960;0.00;55
59971;0.00;60
59982;0.00;63 
59995;0.00;68
60006;0.00;78
60018;0.00;83
60029;0.00;92
60042;0.00;100
60053;0.00;108
60065;0.00;115
60079;0.00;129
60091;0.00;140
60103;0.00;151
60115;0.00;164
60129;0.00;178
60141;0.00;195
60154;0.00;255
60168;0.00;255
60181;0.00;255
60194;0.00;255 
60208;0.00;255
60221;0.00;255
60234;0.00;255
60248;0.00;255
60262;0.00;255
60275;0.00;255
60290;0.00;255
60303;0.00;255
60317;0.00;255
60331;0.00;255
60344;0.00;255
60357;0.00;255
60371;0.00;255
60385;0.00;255
60398;0.00;255
60412;0.00;255
60426;0.00;255
60440;0.00;255
60453;0.00;255
60467;0.00;255
60481;0.00;255
60494;0.00;255
60508;0.00;255
60521;0.00;255
60534;0.00;255
60548;0.00;255
60561;0.00;255
60573;0.00;255
60587;0.00;255
60601;0.00;255
60616;0.00;255
60631;0.00;255
60645;0.00;255
60657;0.00;255
60670;0.00;255
60685;0.00;255
60698;0.00;255
60711;0.00;255
60726;0.00;255
60739;0.00;255
60753;0.00;255
60767;0.00;255
60780;0.00;255
60793;0.00;255
60808;0.00;255
60821;0.00;255
60834;0.00;255
60848;0.00;255
60862;0.00;255
60875;0.00;255
60889;0.00;255
60902;0.00;255
60915;0.00;255
60930;0.00;255
60943;0.00;255
60957;0.00;255
60972;0.00;255
60985;0.00;255
60998;0.00;255
61011;0.00;255
61025;0.00;255
61038;0.00;255
61052;0.00;255
61066;0.00;255
61079;0.00;255
61093;0.00;255
61107;0.00;255
61121;0.00;255
61134;0.00;255
61148;0.00;255 
61162;0.00;255
61175;0.00;255
61189;0.00;255
61202;0.00;255
61215;0.00;255
61230;0.00;255
61243;0.00;255
61256;0.00;255
61270;0.00;255
61283;0.00;255
61296;0.00;255
61309;0.00;255
61323;0.00;255
61337;0.00;255
61350;0.00;255
61363;0.00;255
61377;0.00;255
61391;0.00;255
61405;0.00;255
61419;0.00;255
61432;0.00;255
61446;0.00;255
61459;0.00;255
61472;0.00;255
61486;0.00;255
61499;0.00;255
61512;0.00;255
61526;0.00;255
61540;0.00;255
61552;0.00;255
61566;0.00;255
61580;0.00;255
61593;0.00;255
61607;0.00;255
61621;0.00;255
61634;0.00;255
61647;0.00;255
61661;0.00;255
61675;0.00;255
61688;0.00;255
61702;0.00;255
61716;0.00;255
61729;0.00;255
61743;0.00;255
61757;0.00;255
61770;0.00;255
61784;0.00;255
61798;0.00;255
61811;0.00;255
61826;0.00;255
61839;0.00;255
61853;0.00;255
61867;0.00;255
61881;0.00;255
61894;0.00;255
61908;0.00;255
61922;0.00;255
61936;0.00;255
61949;0.00;255
61963;0.00;255 
61977;0.00;255
61990;0.00;255
62004;0.00;255
62017;0.00;255
62030;0.00;255
62045;0.00;255
62058;0.00;255
62071;0.00;255
62086;0.00;255
62099;0.00;255
62113;0.00;255
62127;0.00;255
62141;0.00;255
62154;0.00;255
62169;0.00;255
62182;0.00;255
62196;0.00;255
62210;0.00;255
62223;0.00;255
62236;0.00;255
62249;0.00;255
62264;0.00;255
62277;0.00;255
62291;0.00;255
62305;0.00;255
62319;0.00;255
62332;0.00;255
62347;0.00;255
62360;0.00;255
62373;0.00;255
62387;0.00;255
62401;0.00;255
62414;0.00;255
62428;0.00;255
62441;0.00;255
62454;0.00;255
62469;0.00;255
62482;0.00;255
62495;0.00;255
62510;0.00;255
62523;0.00;255
62536;0.00;255
62551;0.00;255
62564;0.00;255
62577;0.00;255
62590;0.00;255
62604;0.00;255
62617;0.00;255
62630;0.00;255
62644;0.00;255
62657;0.00;255
62670;0.00;255
62685;0.00;255
62698;0.00;255
62712;0.00;255
62726;0.00;255
62739;0.00;255
62753;0.00;255
62767;0.00;255
62779;0.00;255
62792;0.00;255
62806;0.00;255
62819;0.00;255
62833;0.00;255
62846;0.00;255
62861;0.00;255
62874;0.00;255
62887;0.00;255
62902;0.00;255
62915;0.00;255
62928;0.00;255
62942;0.00;255
62955;0.00;255
62968;0.00;255
62982;0.00;255
62995;0.00;255
63008;0.00;255
63023;0.00;255
63036;0.00;255
63050;0.00;255
63064;0.00;255
63077;0.00;255
63091;0.00;255
63105;0.00;255
63119;0.00;255
63132;0.00;255
63145;0.00;255
63160;0.00;255
63173;0.00;255
63187;0.00;255
63201;0.00;255
63214;0.00;255
63228;0.00;255
63242;0.00;255
63255;0.00;255
63269;0.00;255
63283;0.00;255
63296;0.00;255
63309;0.00;255
63324;0.00;255
63337;0.00;255
63351;0.00;255
63365;0.00;255
63378;0.00;255
63391;0.00;255
63406;0.00;255
63418;0.00;255
63432;0.00;255
63447;0.00;255
63459;0.00;255
63473;0.00;255
63486;0.00;255
63500;0.00;255
63513;0.00;255
63527;0.00;255
63541;0.00;255
63555;0.00;255
63568;0.00;255
63583;0.00;255
63596;0.00;255
63609;0.00;255
63623;0.00;255
63637;0.00;255
63650;0.00;255
63664;0.00;255
63678;0.00;255
63691;0.00;255 
63706;0.00;255
63719;0.00;255
63732;0.00;255
63746;0.00;255
63760;0.00;255
63773;0.00;255
63785;0.00;255
63799;0.00;255
63813;0.00;255
63826;0.00;255
63840;0.00;255
63854;0.00;255
63867;0.00;255
63882;0.00;255
63895;0.00;255
63909;0.00;255
63923;0.00;255
63936;0.00;255
63949;0.00;255 
63964;0.00;255
63977;0.00;255
63991;0.00;255
64005;0.00;255
64018;0.00;255
64031;0.00;255
64045;0.00;255
64059;0.00;255
64072;0.00;255
64089;0.00;255
64102;0.00;255
64115;0.00;255
64130;0.00;255
64143;0.00;255
64157;0.00;255
64171;0.00;255
64183;0.00;255
64197;0.00;255
64211;0.00;255
64224;0.00;255
64238;0.00;255
64251;0.00;255
64265;0.00;255
64279;0.00;255
64292;0.00;255
64307;0.00;255
64320;0.00;255
64333;0.00;255
64347;0.00;255
64360;0.00;255
64373;0.00;255
64387;0.00;255
64400;0.00;255
64413;0.00;255
64428;0.00;255
64441;0.00;255
64454;0.00;255
64467;0.00;255
64482;0.00;255
64495;0.00;255
64509;0.00;255
64523;0.00;255
64536;0.00;255
64550;0.00;255
64564;0.00;255
64578;0.00;255
64591;0.00;255
64606;0.00;255
64619;0.00;255
64631;0.00;255
64645;0.00;255
64658;0.00;255
64671;0.00;255
64686;0.00;255
64699;0.00;255
64711;0.00;255
64726;0.00;255
64739;0.00;255
64753;0.00;255
64768;0.00;255
64781;0.00;255
64794;0.00;255
64807;0.00;255
64821;0.00;255
64834;0.00;255
64847;0.00;255
64862;0.00;255
64875;0.00;255
64888;0.00;255
64903;0.00;255
64915;0.00;255
64929;0.00;255
64943;0.00;255
64956;0.00;255
64970;0.00;255
64984;0.00;255
64998;0.00;255
65012;0.00;255
65025;0.00;255
65039;0.00;255
65052;0.00;255
65065;0.00;255
65080;0.00;255
65093;0.00;255
65106;0.00;255
65120;0.00;255
65134;0.00;255
65147;0.00;255
65161;0.00;255
65175;0.00;255
65188;0.00;255
65203;0.00;255
65216;0.00;255
65229;0.00;255
65243;0.00;255
65257;0.00;255
65270;0.00;255
65283;0.00;255
65297;0.00;255
65310;0.00;255
65324;0.00;255
65337;0.00;255
65350;0.00;255
65363;0.00;255
65378;0.00;255
65391;0.00;255
65405;0.00;255
65419;0.00;255
65433;0.00;255
65446;0.00;255
65460;0.00;255
65473;0.00;255
65486;0.00;255
65500;0.00;255
65513;0.00;255
65526;0.00;255
65540;0.00;255
65553;0.00;255
65566;0.00;255
65581;0.00;255
65594;0.00;255
65608;0.00;255
65623;0.00;255
65635;0.00;255
65649;0.00;255
65664;0.00;255
65677;0.00;255
65690;0.00;255
65704;0.00;255
65718;0.00;255
65732;0.00;255
65745;0.00;255
65759;0.00;255
65773;0.00;255
65785;0.00;255
65799;0.00;255
65812;0.00;255
65825;0.00;255
65839;0.00;255
65852;0.00;255
65865;0.00;255
65880;0.00;255
65893;0.00;255
65906;0.00;255
65921;0.00;255
65934;0.00;255
65948;0.00;255
65961;0.00;255
65975;0.00;255
65989;0.00;255
66002;0.00;255
66017;0.00;255
66030;0.00;255
66044;0.00;255
66059;0.00;255
66072;0.00;255
66085;0.00;255
66099;0.00;255
66113;0.00;255
66127;0.00;255
66141;0.00;255
66154;0.00;255
66167;0.00;255
66181;0.00;255
66194;0.00;255 
66208;0.00;255
66222;0.00;255
66235;0.00;255
66248;0.00;255
66263;0.00;255
66276;0.00;255
66289;0.00;255
66304;0.00;255
66317;0.00;255
66331;0.00;255
66344;0.00;255
66357;0.00;255
66370;0.00;255 
66384;0.00;255
66398;0.00;255
66411;0.00;255
66424;0.00;255
66439;0.00;255
66452;0.00;255
66465;0.00;255
66480;0.00;255
66493;0.00;255
66506;0.00;255
66521;0.00;255
66534;0.00;255
66548;0.00;255
66562;0.00;255
66575;0.00;255
66589;0.00;255
66603;0.00;255
66616;0.00;255
66629;0.00;255
66642;0.00;255
66657;0.00;255
66670;0.00;255
66683;0.00;255
66697;0.00;255
66710;0.00;255
66723;0.00;255
66738;0.00;255
66751;0.00;255
66764;0.00;255 
66778;0.00;255
66791;0.00;255
66805;0.00;255 
66819;0.00;255
66832;0.00;255
66845;0.00;255
66859;0.00;255
66872;0.00;255
66885;0.00;255
66898;0.00;255
66912;0.00;255
66925;0.00;255
66939;0.00;255
66953;0.00;255
66966;0.00;255
66980;0.00;255
66993;0.00;255
67007;0.00;255
67021;0.00;255
67034;0.00;255
67047;0.00;255
67061;0.00;255
67075;0.00;255
67089;0.00;255
67102;0.00;255
67116;0.00;255
67130;0.00;255
67143;0.00;255
67158;0.00;255
67171;0.00;255
67184;0.00;255
67198;0.00;255
67212;0.00;255
67225;0.00;255
67238;0.00;255 
67253;0.00;255
67266;0.00;255
67279;0.00;255
67294;0.00;255
67307;0.00;255
67321;0.00;255
67335;0.00;255
67349;0.00;255
67362;0.00;255
67377;0.00;255
67390;0.00;255
67404;0.00;255
67419;0.00;255
67431;0.00;255
67444;0.00;255
67459;0.00;255
67472;0.00;255
67485;0.00;255
67500;0.00;255
67513;0.00;255
67526;0.00;255
67539;0.00;255
67556;0.00;255
67569;0.00;255
67584;0.00;255
67597;0.00;255
67611;0.00;255
67624;0.00;255
67639;0.00;255
67652;0.00;255
67665;0.00;255
67679;0.00;255
67692;0.00;255
67705;0.00;255
67719;0.00;255
67732;0.00;255
67746;0.00;255
67760;0.00;255
67773;0.00;255
67786;0.00;255
67800;0.00;255
67813;0.00;255
67826;0.00;255
67840;0.00;255
67854;0.00;255
67867;0.00;255
67880;0.00;255
67894;0.00;255
67908;0.00;255
67921;0.00;255
67936;0.00;255
67949;0.00;255
67963;0.00;255
67977;0.00;255
67990;0.00;255
68003;0.00;255
68017;0.00;255
68030;0.00;255
68044;0.00;255
68058;0.00;255
68071;0.00;255
68084;0.00;255
68098;0.00;255
68111;0.00;255
68125;0.00;255
68137;0.70;255
68152;0.70;255
68166;0.70;255
68179;0.70;255
68194;0.70;255
68207;0.70;255
68220;0.70;255
68235;0.70;255
68248;0.70;255
68262;0.70;255
68276;0.70;255
68289;0.70;255
68302;0.70;255
68316;0.70;255
68329;0.70;255
68342;0.70;255
68356;0.70;255
68369;0.70;255
68383;0.70;255
68397;0.70;255
68411;0.70;255
68424;0.70;255
68438;0.70;255
68451;0.70;255
68464;0.70;255
68478;0.70;255
68492;0.70;255
68504;0.70;255
68517;0.70;255
68532;0.70;255
68545;0.70;255
68558;0.70;255
68572;0.70;255
68584;0.70;255
68597;0.70;255
68611;0.70;255
68624;0.70;255
68637;0.70;255
68651;0.70;255
68664;0.70;255
68677;0.70;255
68690;0.70;255
68703;0.70;255
68716;0.70;255
68729;0.70;255
68743;0.70;255
68756;0.70;255
68769;0.70;255
68783;0.70;255
68796;0.70;255
68809;0.70;255
68822;0.70;255
68835;0.70;255
68848;0.70;255
68861;0.70;255
68875;0.70;255
68888;0.70;255
68901;0.70;255
68915;0.70;255
68928;0.70;255
68940;0.70;255
68954;0.70;255
68967;0.70;255
68980;0.70;255
68994;0.70;255
69007;0.70;255
69020;0.70;255
69033;0.70;255
69047;0.70;255
69059;0.70;255
69072;0.70;255
69086;0.70;255
69099;0.70;255
69112;0.70;255
69126;0.70;255
69139;0.70;255
69152;0.70;255
69166;0.70;255
69178;0.70;255
69191;0.70;255
69204;0.70;255
69218;0.70;255
69231;0.70;255
69244;0.70;255
69258;0.70;255
69271;0.70;255
69284;0.70;255
69297;0.70;255
69310;0.70;255
69323;0.70;255
69337;0.70;255
69350;0.70;255
69363;0.70;255
69377;0.70;255
69390;0.70;255
69403;0.70;255
69415;0.70;255
69429;0.70;255
69442;0.70;255
69455;0.70;255
69469;0.70;255
69482;0.70;255
69495;0.70;255
69509;0.70;255
69522;0.70;255
69534;0.70;255
69548;0.70;255
69561;0.70;255
69574;0.70;255
69587;0.70;255
69601;0.70;255
69614;0.70;255
69627;0.70;255
69641;0.70;255
69653;0.70;193
69666;0.70;194
69680;0.70;186
69693;0.70;184
69706;0.70;181
69720;0.70;176
69733;0.70;174
69746;0.70;167
69760;0.70;163
69772;0.70;160
69785;0.70;154
69797;0.70;150
69810;0.70;147
69822;0.70;141
69835;0.70;135
69848;0.70;136
69860;0.70;126
69872;0.70;122
69884;0.70;116
69898;0.70;114
69910;0.70;110
69922;0.70;103
69935;0.70;100
69948;0.70;95
69959;0.70;91
69971;0.70;87
69983;0.70;83
69995;0.70;76
70006;0.70;72
70019;0.70;69
70030;0.70;63
70042;0.70;61
70053;0.70;55
70065;0.70;50
70076;0.70;48
70087;0.70;42
70098;0.70;38
70109;0.70;31
70120;0.70;29
70131;0.70;24
70142;0.70;24
70154;0.70;23
70165;0.70;28
70176;0.70;26
70187;0.70;24
70198;0.70;23
70209;0.70;24
70220;0.70;22
70232;0.70;24
70243;0.70;24
70253;0.70;22
70264;0.70;22
70276;0.70;22
70287;0.70;25
70298;0.70;22
70309;0.70;21
70320;0.70;23
70331;0.70;22
70342;0.70;24
70353;0.70;24
70365;0.70;23
70376;0.70;22
70387;0.70;22
70397;0.70;23
70409;0.70;23
70420;0.70;21 
70431;0.70;21
70443;0.70;21
70454;0.70;22
70464;0.70;21
70475;0.70;21
70487;0.70;23
70498;0.70;23
70509;0.70;23
70520;0.70;22
70531;0.70;22
70542;0.70;23
70553;0.70;23
70564;0.70;21
70576;0.70;23
70587;0.70;22
70598;0.70;23
70608;0.70;21
70620;0.70;21
70631;0.70;22
70642;0.70;22
70653;0.70;23
70665;0.70;23
70675;0.70;21
70686;0.70;21
70697;0.70;23
70709;0.70;23
70720;0.70;21
70731;0.70;22
70743;0.70;23
70753;0.70;23
70764;0.70;22
70775;0.70;23
70789;0.70;23
70800;0.70;22
70811;0.70;22
70821;0.70;22
70833;0.70;23
70844;0.70;24
70855;0.70;22
70866;0.70;21
70878;0.70;21
70889;0.70;22
70899;0.70;22
70910;0.70;23
70922;0.70;23
70933;0.70;22
70944;0.70;22
70956;0.70;22
70967;0.70;23
70977;0.70;22
70988;0.70;22
71000;0.70;22
71011;0.70;22
71022;0.70;22
71033;0.70;24
71044;0.70;22
71055;0.70;22
71066;0.70;21
71077;0.70;21
71089;0.70;22
71100;0.70;22
71110;0.70;21
71121;0.70;23
71133;0.70;23
71144;0.70;22
71155;0.70;20
71166;0.70;22
71178;0.70;23
71188;0.70;22
71199;0.70;22
71211;0.70;23
71222;0.70;23
71233;0.70;20
71244;0.70;23
71256;0.70;22
71266;0.70;23
71277;0.70;22
71288;0.70;20 
71300;0.70;23
71311;0.70;22
71322;0.70;21
71332;0.70;23
71344;0.70;22
71355;0.70;22
71366;0.70;22
71377;0.70;22
71389;0.70;23
71400;0.70;22
71410;0.70;23
71421;0.70;22
71433;0.70;24
71444;0.70;23
71455;0.70;22
71467;0.70;25
71477;0.70;23
71488;0.70;21
71499;0.70;23
71511;0.70;23
71522;0.70;22
71533;0.70;23
71544;0.70;25
71555;0.70;21
71566;0.70;23
71577;0.70;22
71588;0.70;22
71600;0.70;21
71611;0.70;23
71621;0.70;22
71632;0.70;23
71644;0.70;22
71655;0.70;23
71666;0.70;21
71677;0.70;20
71689;0.70;23
71699;0.70;23
71710;0.70;24
71721;0.70;22
71733;0.70;21
71744;0.70;23
71755;0.70;23
71766;0.70;22
71777;0.70;24
71788;0.70;22
71799;0.70;21
71811;0.70;21
71822;0.70;22
71833;0.70;22
71843;0.70;21
71855;0.70;22
71866;0.70;24 
71877;0.70;22
71888;0.70;22
71900;0.70;22
71910;0.70;22
71921;0.70;23
71932;0.70;23
71944;0.70;22
71955;0.70;23
71966;0.70;22
71976;0.70;22
71988;0.70;23
71999;0.70;23
72010;0.70;23
72022;0.70;24
72033;0.70;23
72044;0.70;22
72054;0.70;22
72066;0.70;22
72077;0.70;22
72088;0.70;21
72099;0.70;21
72111;0.70;22
72121;0.70;24
72132;0.70;24
72143;0.70;23
72155;0.70;23
72166;0.70;23
72177;0.70;23
72188;0.70;21
72199;0.70;21
72210;0.70;22
72221;0.70;23
72232;0.70;23
72244;0.70;21
72255;0.70;23
72265;0.70;22
72276;0.70;22
72288;0.70;23
72299;0.70;22
72310;0.70;24
72322;0.70;23
72333;0.70;24
72343;0.70;22
72354;0.70;22
72366;0.70;23 
72377;0.70;22
72388;0.70;22
72399;0.70;21
72410;0.70;22
72421;0.70;21
72432;0.70;22
72443;0.70;22
72455;0.70;22
72466;0.70;22
72477;0.70;22
72487;0.70;22
72499;0.70;21
72510;0.70;23
72521;0.70;23
72532;0.70;22
72544;0.70;21
72554;0.70;23
72565;0.70;23
72577;0.70;25
72588;0.70;21
72599;0.70;21
72610;0.70;23
72622;0.70;23
72632;0.70;23
72643;0.70;21
72654;0.70;22
72666;0.70;23
72677;0.70;22
72688;0.70;23
72698;0.70;22
72710;0.70;23
72721;0.70;23
72732;0.70;24
72743;0.70;23
72755;0.70;23
72766;0.70;23
72776;0.70;23
72787;0.70;22
72799;0.70;23
72810;0.70;25
72821;0.70;22
72833;0.70;23
72843;0.70;24
72854;0.70;22
72865;0.70;24 
72877;0.70;23
72888;0.70;23
72899;0.70;22
72909;0.70;22
72921;0.70;23
72932;0.70;22
72943;0.70;24 
72954;0.70;19
72966;0.70;22
72977;0.70;23
72987;0.70;23
72998;0.70;23
73010;0.70;21
73021;0.70;23
73032;0.70;24
73043;0.70;23
73055;0.70;23
73065;0.70;21
73076;0.70;24
73088;0.70;21
73099;0.70;23
73110;0.70;23
73121;0.70;22
73132;0.70;24
73143;0.70;23
73154;0.70;23
73165;0.70;22
73177;0.70;24
73188;0.70;23
73199;0.70;23
73209;0.70;20
73221;0.70;23
73232;0.70;22
73243;0.70;22
73254;0.70;22
73266;0.70;23
73276;0.70;23
73287;0.70;23
73298;0.70;24
73310;0.70;23
73321;0.70;23
73332;0.70;22
73342;0.70;22
73354;0.70;21
73365;0.70;22
73376;0.70;22
73388;0.70;23
73399;0.70;22
73410;0.70;21
73420;0.70;23
73432;0.70;23
73443;0.70;24
73454;0.70;22
73465;0.70;24
73477;0.70;23
73488;0.70;20
73498;0.70;22
73509;0.70;21
73521;0.70;22 
73532;0.70;23
73543;0.70;23
73554;0.70;22
73565;0.70;24
73576;0.70;23
73587;0.70;23
73598;0.70;24
73610;0.70;23
73623;0.70;21
73633;0.70;24
73645;0.70;22
73656;0.70;22
73667;0.70;21
73678;0.70;23
73690;0.70;21
73701;0.70;21
73711;0.70;22
73722;0.70;23
73734;0.70;21 
73745;0.70;22
73756;0.70;22
73767;0.70;23
73778;0.70;22
73789;0.70;22
73800;0.70;22
73811;0.70;23 
73823;0.70;22
73834;0.70;23
73845;0.70;22
73856;0.70;20
73867;0.70;23
73878;0.70;24
73889;0.70;23
73901;0.70;22
73912;0.70;22
73923;0.70;23
73933;0.70;24
73945;0.70;22
73956;0.70;21
73967;0.70;21
73978;0.70;22
73990;0.70;22
74000;0.70;23
74011;0.70;22
74022;0.70;21
74034;0.70;23
74045;0.70;24
74056;0.70;21
74067;0.70;23
74078;0.70;23
74089;0.70;22
74100;0.70;23
74112;0.70;23
74123;0.70;22
74134;0.70;22
74144;0.70;23
74156;0.70;23
74167;0.70;22
74178;0.70;23
74189;0.70;23
74201;0.70;23
74212;0.70;23
74222;0.70;22
74233;0.70;23
74245;0.70;21
74256;0.70;23
74267;0.70;21
74278;0.70;23
74289;0.70;23
74300;0.70;23
74311;0.70;24
74322;0.70;22
74334;0.70;23
74345;0.70;24
74356;0.70;24
74366;0.70;21
74378;0.70;23
74389;0.70;24 
74400;0.70;24
74412;0.70;22
74423;0.70;20
74433;0.70;21
74444;0.70;22
74456;0.70;22
74467;0.70;22
74478;0.70;24
74489;0.70;22
74501;0.70;21
74511;0.70;23
74522;0.70;22
74533;0.70;23
74545;0.70;23
74556;0.70;22
74567;0.70;23
74577;0.70;21
74589;0.70;24
74600;0.70;26
74611;0.70;23
74622;0.70;21
74634;0.70;22
74645;0.70;23
74655;0.70;22
74667;0.70;23
74678;0.70;24
74689;0.70;22
74700;0.70;22
74712;0.70;23
74722;0.70;22
74733;0.70;23
74744;0.70;22
74756;0.70;24
74767;0.70;22
74778;0.70;23
74789;0.70;23
74800;0.70;23
74811;0.70;23
74822;0.70;22
74833;0.70;22
74845;0.70;22
74856;0.70;22
74866;0.70;22
74877;0.70;24
74889;0.70;23 
74900;0.70;21
74911;0.70;23
74923;0.70;22
74934;0.70;22
74944;0.70;22
74955;0.70;22
74967;0.70;22 
74978;0.70;24
74989;0.70;23
75000;0.70;21
75011;0.70;22
75022;0.70;23
75033;0.70;22
75044;0.70;22
75056;0.70;23
75067;0.70;24
75078;0.70;22
75088;0.70;21
75100;0.70;22
75111;0.70;25
75122;0.70;22
75133;0.70;24
75145;0.70;23
75155;0.70;22
75166;0.70;23
75177;0.70;21
75189;0.70;22
75200;0.70;22
75211;0.70;23
75223;0.70;23
75233;0.70;23
75244;0.70;24
75255;0.70;21
75267;0.70;22
75278;0.70;22
75289;0.70;22
75299;0.70;21
75311;0.70;24
75322;0.70;23
75333;0.70;23
75344;0.70;21
75356;0.70;23
75367;0.70;21
75377;0.70;22
75388;0.70;22
75400;0.70;22
75411;0.70;22
75422;0.70;22
75433;0.70;24
75444;0.70;22
75455;0.70;23
75466;0.70;23 
75478;0.70;21
75489;0.70;24
75500;0.70;21
75511;0.70;22
75522;0.70;23
75533;0.70;22
75544;0.70;25 
75555;0.70;21
75567;0.70;24
75578;0.70;22
75588;0.70;22
75599;0.70;21
75611;0.70;22
75622;0.70;22
75633;0.70;25
75644;0.70;23
75655;0.70;24
75666;0.70;24
75677;0.70;25
75688;0.70;24
75700;0.70;23
75711;0.70;23
75722;0.70;23
75732;0.70;23
75744;0.70;22
75755;0.70;24
75766;0.70;22
75778;0.70;23
75789;0.70;22
75800;0.70;23
75810;0.70;23
75822;0.70;21
75833;0.70;22
75844;0.70;23
75855;0.70;21
75867;0.70;23
75877;0.70;24
75888;0.70;25
75899;0.70;23
75911;0.70;23
75922;0.70;22
75933;0.70;23
75944;0.70;24
75955;0.70;21
75966;0.70;23
75977;0.70;21
75988;0.70;22
76000;0.70;23
76011;0.70;22
76021;0.70;22
76033;0.70;22
76044;0.70;23
76055;0.70;23
76066;0.70;20
76078;0.70;21
76088;0.70;22
76099;0.70;23
76110;0.70;23
76122;0.70;23 
76133;0.70;21
76144;0.70;24
76155;0.70;23
76166;0.70;23
76177;0.70;25
76188;0.70;23
76199;0.70;22
76211;0.70;20
76222;0.70;22
76233;0.70;23
76243;0.70;22
76255;0.70;23
76266;0.70;23
76277;0.70;23
76289;0.70;23
76300;0.70;22
76310;0.70;22
76321;0.70;22
76333;0.70;23
76344;0.70;21
76355;0.70;22
76366;0.70;23
76378;0.70;22
76388;0.70;23
76399;0.70;22
76410;0.70;23
76422;0.70;23
76433;0.70;21
76444;0.70;24
76456;0.70;23
76468;0.70;22
76479;0.70;26
76490;0.70;24
76502;0.70;22
76513;0.70;24
76524;0.00;23
76534;0.00;21
76546;0.00;23
76557;0.00;23
76568;0.00;24
76579;0.00;23
76590;0.00;26
76601;0.00;23
76612;0.00;26
76623;0.00;26
76635;0.00;23
76646;0.00;28
76656;0.00;29
76667;0.00;34
76679;0.00;34
76690;0.00;37
76701;0.00;39
76712;0.00;44
76723;0.00;47
76734;0.00;53
76745;0.00;56
76756;0.00;61
76768;0.00;66
76780;0.00;72
76791;0.00;78
76804;0.00;87
76815;0.00;98
76827;0.00;103
76839;0.00;114
76852;0.00;126
76864;0.00;136
76877;0.00;151
76890;0.00;160
76902;0.00;175
76915;0.00;191
76929;0.00;255
76942;0.00;255
76955;0.00;255
76967;0.00;255
76981;0.00;255
76994;0.00;255
77007;0.00;255
77022;0.00;255
77035;0.00;255
77048;0.00;255
77062;0.00;255
77075;0.00;255
77088;0.00;255
77101;0.00;255
77115;0.00;255
77129;0.00;255
77143;0.00;255
77157;0.00;255
77170;0.00;255
77184;0.00;255
77197;0.00;255 
77210;0.00;255
77223;0.00;255
77238;0.00;255
77251;0.00;255
77265;0.00;255
77279;0.00;255
77292;0.00;255
77305;0.00;255
77318;0.00;255
77332;0.00;255
77345;0.00;255
77359;0.00;255
77372;0.00;255 
77386;0.00;255
77400;0.00;255
77413;0.00;255
77426;0.00;255
77441;0.00;255
77454;0.00;255
77466;0.00;255
77479;0.00;255
77494;0.00;255
77507;0.00;255
77520;0.00;255
77535;0.00;255
77548;0.00;255 
77562;0.00;255
77576;0.00;255
77589;0.00;255
77603;0.00;255
77617;0.00;255
77629;0.00;255
77642;0.00;255
77656;0.00;255
77669;0.00;255
77682;0.00;255
77696;0.00;255
77709;0.00;255
77722;0.00;255
77735;0.00;255
77749;0.00;255
77762;0.00;255
77775;0.00;255
77789;0.00;255
77803;0.00;255
77816;0.00;255
77830;0.00;255
77843;0.00;255
77856;0.00;255 
77870;0.00;255
77883;0.00;255
77896;0.00;255
77908;0.00;255
77923;0.00;255
77936;0.00;255
77949;0.00;255
77963;0.00;255
77975;0.00;255
77988;0.00;255
78003;0.00;255
78016;0.00;255
78029;0.00;255
78043;0.00;255
78057;0.00;255
78070;0.00;255
78084;0.00;255
78097;0.00;255
78110;0.00;255
78124;0.00;255
78137;0.00;255
78151;0.00;255
78164;0.00;255
78179;0.00;255
78192;0.00;255
78205;0.00;255
78219;0.00;255
78232;0.00;255
78246;0.00;255
78260;0.00;255
78273;0.00;255
78286;0.00;255 
78300;0.00;255
78313;0.00;255
78326;0.00;255
78340;0.00;255
78353;0.00;255
78366;0.00;255
78380;0.00;255
78393;0.00;255
78407;0.00;255
78420;0.00;255
78434;0.00;255
78447;0.00;255
78460;0.00;255
78474;0.00;255
78487;0.00;255
78500;0.00;255
78513;0.00;255
78526;0.00;255
78539;0.00;255
78553;0.00;255
78566;0.00;255
78580;0.00;255
78593;0.00;255
78606;0.00;255
78619;0.00;255
78632;0.00;255
78646;0.00;255
78659;0.00;255
78672;0.00;255
78686;0.00;255
78699;0.00;255
78712;0.00;255
78727;0.00;255
78739;0.00;255
78753;0.00;255 
78767;0.00;255
78780;0.00;255
78793;0.00;255
78807;0.00;255
78820;0.00;255
78834;0.00;255
78846;0.00;255
78860;0.00;255
78873;0.00;255
